FGRRES_00001	282	50.709219858156
FGRRES_00002	2199	52.7512505684402
FGRRES_00003	2868	48.2566248256625
FGRRES_00004	672	50.4464285714286
FGRRES_00005	2190	53.013698630137
FGRRES_00006	891	51.5151515151515
FGRRES_00009	624	51.4423076923077
FGRRES_00010	630	49.6825396825397
FGRRES_00011	2160	46.0185185185185
FGRRES_00012	1557	48.9402697495183
FGRRES_00013	1605	49.7819314641745
FGRRES_00014_M	1182	49.1539763113367
FGRRES_00015	1617	47.9901051329623
FGRRES_00016_M	945	52.5925925925926
FGRRES_00017	1695	48.4365781710914
FGRRES_00018	999	49.3493493493493
FGRRES_00019	1629	45.6721915285451
FGRRES_00021	966	48.8612836438923
FGRRES_00023	792	51.8939393939394
FGRRES_00024	1140	50.4385964912281
FGRRES_00025	1530	47.7777777777778
FGRRES_00026_M	1218	47.3727422003284
FGRRES_00027	1518	49.4071146245059
FGRRES_00028	828	55.4347826086957
FGRRES_00029	537	46.927374301676
FGRRES_00030_M	1044	47.6053639846743
FGRRES_00032	837	52.5686977299881
FGRRES_00033	684	47.2222222222222
FGRRES_00034	1581	48.2605945604048
FGRRES_00036	4797	49.1765686887638
FGRRES_00038_M	612	55.2287581699346
FGRRES_00039	1002	45.8083832335329
FGRRES_00040	2181	52.9573590096286
FGRRES_00043	1035	49.3719806763285
FGRRES_00044	969	50.0515995872033
FGRRES_00045	849	51.2367491166078
FGRRES_00046	4338	47.810050714615
FGRRES_00047	1206	46.849087893864
FGRRES_00048	1146	49.3019197207679
FGRRES_00049	1149	48.2158398607485
FGRRES_00050	957	49.7387669801463
FGRRES_00051	978	48.6707566462168
FGRRES_00052	999	47.5475475475475
FGRRES_00053	1146	49.4764397905759
FGRRES_00054	930	49.5698924731183
FGRRES_00055	9354	48.6636732948471
FGRRES_00056	480	51.0416666666667
FGRRES_00058	1515	48.1848184818482
FGRRES_00059	321	56.6978193146417
FGRRES_00060	405	53.5802469135802
FGRRES_00061	378	53.1746031746032
FGRRES_00062	402	51.9900497512438
FGRRES_00063	1686	48.8730723606168
FGRRES_00064_M	1434	48.3960948396095
FGRRES_00065	1101	49.5004541326067
FGRRES_00066	1050	50.1904761904762
FGRRES_00067	1563	50.2879078694818
FGRRES_00068	2178	50.6887052341598
FGRRES_00069	1842	50
FGRRES_00070	1638	52.9304029304029
FGRRES_00071	1539	50.1624431448993
FGRRES_00072	837	51.373954599761
FGRRES_00073	1011	48.862512363996
FGRRES_00074	1329	53.2731376975169
FGRRES_00075	1683	49.9108734402852
FGRRES_00076	1431	51.4325646401118
FGRRES_00077	972	48.0452674897119
FGRRES_00078	984	48.8821138211382
FGRRES_00079	1242	52.8180354267311
FGRRES_00080	1032	49.2248062015504
FGRRES_00082	1605	49.9065420560748
FGRRES_00083	1581	48.1973434535104
FGRRES_00084_M	1419	49.6828752642706
FGRRES_00085	1473	47.5220638153428
FGRRES_00087	1551	52.9335912314636
FGRRES_00089	783	50.3192848020434
FGRRES_00090	963	48.8058151609553
FGRRES_00091	1698	52.414605418139
FGRRES_00092	1329	51.7682468021068
FGRRES_00093_M	1152	48.3506944444444
FGRRES_00094	579	52.8497409326425
FGRRES_00096	3012	49.7675962815405
FGRRES_00097	1749	51.8582046883934
FGRRES_00099	828	48.3091787439614
FGRRES_00100	1512	51.1904761904762
FGRRES_00101	1005	47.4626865671642
FGRRES_00102	1644	47.323600973236
FGRRES_00103	2055	49.8296836982968
FGRRES_00104_M	2349	47.2115793954874
FGRRES_00105_M	1104	52.9891304347826
FGRRES_00107	1659	51.4767932489451
FGRRES_00108	1482	48.110661268556
FGRRES_00109	1032	49.6124031007752
FGRRES_00111	399	50.125313283208
FGRRES_00112	411	48.9051094890511
FGRRES_00114	300	51
FGRRES_00116	1575	52.1269841269841
FGRRES_00117	711	51.3361462728551
FGRRES_00118	1464	50.1366120218579
FGRRES_00119	1296	46.7592592592593
FGRRES_00120_M	1080	47.037037037037
FGRRES_00122	864	46.412037037037
FGRRES_00124	960	51.9791666666667
FGRRES_00126	2469	46.4155528554071
FGRRES_00128_M	1032	46.7054263565892
FGRRES_00129_M	444	54.0540540540541
FGRRES_00130	1818	48.4048404840484
FGRRES_00131	642	50.9345794392523
FGRRES_00132	777	51.3513513513513
FGRRES_00134	414	50.9661835748792
FGRRES_00135	405	53.8271604938272
FGRRES_00136	1425	55.0877192982456
FGRRES_00137	894	53.8031319910515
FGRRES_00138	1023	52.1016617790811
FGRRES_00139	1509	52.286282306163
FGRRES_00140	3189	58.0746315459392
FGRRES_00141	540	51.6666666666667
FGRRES_00144	2076	47.8323699421965
FGRRES_00145	1176	48.9795918367347
FGRRES_00147	2169	50.0691562932227
FGRRES_00148	1476	51.6260162601626
FGRRES_00150	1047	57.5931232091691
FGRRES_00151	720	51.1111111111111
FGRRES_00152	1752	54.9657534246575
FGRRES_00154	303	49.5049504950495
FGRRES_00156_M	396	50.5050505050505
FGRRES_00157	303	45.8745874587459
FGRRES_00160	396	51.7676767676768
FGRRES_00161	1749	51.114922813036
FGRRES_00162	1287	52.9137529137529
FGRRES_00163	1203	47.4646716541978
FGRRES_00164	354	49.1525423728814
FGRRES_00165	1119	51.7426273458445
FGRRES_00166	2829	51.0781194768469
FGRRES_00168	342	54.9707602339181
FGRRES_00169	1182	56.0913705583756
FGRRES_00170	618	55.1779935275081
FGRRES_00171	483	59.2132505175983
FGRRES_00172	723	55.3250345781466
FGRRES_00173	1110	59.0990990990991
FGRRES_00174	579	53.1951640759931
FGRRES_00175	1182	56.0067681895093
FGRRES_00176	1800	55.7222222222222
FGRRES_00177	852	58.3333333333333
FGRRES_00179	1050	55.6190476190476
FGRRES_00181	336	48.2142857142857
FGRRES_00182	1476	52.1680216802168
FGRRES_00183	1437	49.1301322199026
FGRRES_00184	945	55.6613756613757
FGRRES_00185	1023	52.1994134897361
FGRRES_00186	1530	57.1241830065359
FGRRES_00188	702	56.8376068376068
FGRRES_00189	1377	54.0305010893246
FGRRES_00190	231	61.038961038961
FGRRES_00192	1602	57.1785268414482
FGRRES_00193	2427	51.9159456118665
FGRRES_00194	1596	52.8195488721805
FGRRES_00195	1341	48.3221476510067
FGRRES_00196_M	1371	50.036469730124
FGRRES_00197	1338	49.0284005979073
FGRRES_00198	1761	47.1890971039182
FGRRES_00199	627	44.3381180223286
FGRRES_00200	1698	53.0035335689046
FGRRES_00201	1197	50.2923976608187
FGRRES_00203	2007	46.4872944693573
FGRRES_00205	4299	46.8481042102815
FGRRES_00207	564	53.1914893617021
FGRRES_00209	1479	52.3326572008114
FGRRES_00211	858	44.7552447552448
FGRRES_00213	927	50.8090614886731
FGRRES_00214	801	51.1860174781523
FGRRES_00216	576	48.0902777777778
FGRRES_00217	2058	48.3479105928086
FGRRES_00218	1245	48.1927710843374
FGRRES_00219	1470	47.5510204081633
FGRRES_00220	2076	51.6859344894027
FGRRES_00222	1161	46.5977605512489
FGRRES_00224	2121	50.7307873644507
FGRRES_00226	1497	49.498997995992
FGRRES_00227	2232	48.7903225806452
FGRRES_00229	1569	47.4824729126832
FGRRES_00230	384	53.6458333333333
FGRRES_00231	1068	48.9700374531835
FGRRES_00232	720	50.2777777777778
FGRRES_00234	1050	51.2380952380952
FGRRES_00235	1113	50.1347708894879
FGRRES_00236	1041	53.0259365994236
FGRRES_00237	1425	52.2105263157895
FGRRES_00242_M	1332	49.6246246246246
FGRRES_00243	1128	60.4609929078014
FGRRES_00245	543	48.4346224677716
FGRRES_00246	888	49.8873873873874
FGRRES_00247	1662	49.0373044524669
FGRRES_00249	954	54.5073375262054
FGRRES_00251_M	3204	51.6541822721598
FGRRES_00252	1023	48.4848484848485
FGRRES_00253	981	48.0122324159021
FGRRES_00254	438	49.5433789954338
FGRRES_00255	1029	52.2837706511176
FGRRES_00256	540	49.0740740740741
FGRRES_00257	1206	52.9021558872305
FGRRES_00258	372	52.6881720430108
FGRRES_00259	1821	50.7962657880286
FGRRES_00260	234	61.965811965812
FGRRES_00261	2901	55.0499827645639
FGRRES_00262_M	1065	52.6760563380282
FGRRES_00418	2706	53.6585365853659
FGRRES_00419	537	56.7970204841713
FGRRES_00421	1209	57.5682382133995
FGRRES_00422	642	52.803738317757
FGRRES_00423	1395	50.3942652329749
FGRRES_00424	1317	55.6567957479119
FGRRES_00425	1722	51.335656213705
FGRRES_00426	939	51.5441959531416
FGRRES_00427	990	52.1212121212121
FGRRES_00428	2055	52.5060827250608
FGRRES_00429	273	54.2124542124542
FGRRES_00430	2226	52.9200359389039
FGRRES_00431_M	2748	52.1834061135371
FGRRES_00432	324	48.1481481481481
FGRRES_00433	3621	50.0138083402375
FGRRES_00434	3864	55.2277432712215
FGRRES_00435	1146	51.9197207678883
FGRRES_00436	813	51.2915129151292
FGRRES_00437	3510	50.7692307692308
FGRRES_00438	1167	51.5852613538989
FGRRES_00439	588	53.7414965986395
FGRRES_00440	963	51.1941848390447
FGRRES_00441	1614	47.9553903345725
FGRRES_00442	546	58.2417582417582
FGRRES_00443	750	52.2666666666667
FGRRES_00444	861	54.5876887340302
FGRRES_00446	1059	55.2407932011331
FGRRES_00447	276	48.9130434782609
FGRRES_00448	2907	51.0147918816649
FGRRES_00449	1626	54.9815498154982
