FGRRES_00263	773	192
FGRRES_00264	1846	773
FGRRES_00265	3227	1846
FGRRES_00266	3227	692
FGRRES_00267	1014	692
FGRRES_00268	1014	260
FGRRES_00269	682	822
FGRRES_00270	682	653
FGRRES_00271	1690	1068
FGRRES_00272	1068	824
FGRRES_00274	629	864
FGRRES_00275_M	629	330
FGRRES_00276	1950	330
FGRRES_00278	1247	1599
FGRRES_00279	1599	198
FGRRES_00280_M	380	793
FGRRES_00281	380	412
FGRRES_00283	817	297
FGRRES_00284	976	817
FGRRES_00285	184	1758
FGRRES_00286	1995	462
FGRRES_00287	2780	462
FGRRES_00288	2780	918
FGRRES_00291	284	151
FGRRES_00292	284	397
FGRRES_00293	1374	397
FGRRES_00294	1374	628
FGRRES_00295	628	675
FGRRES_00296	675	731
FGRRES_00297	1159	731
FGRRES_00298	1662	1159
FGRRES_00299	664	681
FGRRES_00300	523	681
FGRRES_00301	643	523
FGRRES_00302	918	643
FGRRES_00303	897	918
FGRRES_00304	897	1147
FGRRES_00305	600	1147
FGRRES_00306	600	366
FGRRES_00307	1177	366
FGRRES_00308	1177	337
FGRRES_00309	673	337
FGRRES_00310	769	673
FGRRES_00312	551	138
FGRRES_00313	3131	551
FGRRES_00314	816	1006
FGRRES_00316	2922	2659
FGRRES_00317	9655	2922
FGRRES_00318	9655	814
FGRRES_00319	1633	814
FGRRES_00320	643	1633
FGRRES_00321	643	689
FGRRES_00322_M	689	323
FGRRES_00323	450	323
FGRRES_00324	450	433
FGRRES_00325	433	904
FGRRES_00326_M	729	904
FGRRES_00327	339	729
FGRRES_00328	339	419
FGRRES_00329	419	3554
FGRRES_00330	3554	2103
FGRRES_00331	2291	630
FGRRES_00332	5107	2291
FGRRES_00333	5107	685
FGRRES_00334	685	819
FGRRES_00335	955	819
FGRRES_00336	955	1096
FGRRES_00337	1096	1533
FGRRES_00338	683	1533
FGRRES_00339	561	2127
FGRRES_00340	561	1346
FGRRES_00342	2292	3650
FGRRES_00343	2292	353
FGRRES_00344_M	477	353
FGRRES_00345	1364	477
FGRRES_00346_M	2902	300
FGRRES_00347	1337	300
FGRRES_00348	1517	1337
FGRRES_00349	1701	1517
FGRRES_00350	1701	1330
FGRRES_00351_M	1330	1093
FGRRES_00352	8309	1093
FGRRES_00353	818	8309
FGRRES_00354	818	3931
FGRRES_00355	2026	988
FGRRES_00357	908	286
FGRRES_00358	1234	286
FGRRES_00359	1234	819
FGRRES_00360_M	819	315
FGRRES_00361	658	315
FGRRES_00362	914	194
FGRRES_00363	346	194
FGRRES_00364	346	295
FGRRES_00365	1107	295
FGRRES_00367	908	613
FGRRES_00369	1143	1591
FGRRES_00370	1143	1054
FGRRES_00371	1399	1054
FGRRES_00372	376	1399
FGRRES_00373	376	661
FGRRES_00374	649	661
FGRRES_00375	649	240
FGRRES_00376	980	240
FGRRES_00377	1197	980
FGRRES_00378	4139	1197
FGRRES_00379	1009	4139
FGRRES_00380	1497	1009
FGRRES_00381	1497	511
FGRRES_00383	388	859
FGRRES_00384	2666	859
FGRRES_00385	2666	2207
FGRRES_00387	598	528
FGRRES_00388	515	598
FGRRES_00389	515	322
FGRRES_00390	3675	322
FGRRES_00391	1796	265
FGRRES_00392	674	1796
FGRRES_00393	2960	445
FGRRES_00394	445	748
FGRRES_00395	2315	748
FGRRES_00397	1618	757
FGRRES_00398	775	757
FGRRES_00399	775	1467
FGRRES_00402	1080	1361
FGRRES_00404	1373	1908
FGRRES_00405	2305	247
FGRRES_00406	1084	247
FGRRES_00407	213	1084
FGRRES_00408	632	635
FGRRES_00409	635	3521
FGRRES_00410	3521	1118
FGRRES_00411	1118	672
FGRRES_00412	844	672
FGRRES_00413	844	239
FGRRES_00414	5032	239
FGRRES_00415	5032	1826
FGRRES_00416	2823	1826
FGRRES_00417	2823	2426
