FGRRES_00001	664	521
FGRRES_00002	664	142
FGRRES_00003	2347	490
FGRRES_00004	1466	694
FGRRES_00005	1466	1329
FGRRES_00006	1329	567
FGRRES_00009	701	756
FGRRES_00010	548	701
FGRRES_00011	548	356
FGRRES_00012	958	356
FGRRES_00013	958	933
FGRRES_00014_M	816	237
FGRRES_00015	816	370
FGRRES_00016_M	546	403
FGRRES_00017	403	841
FGRRES_00018	841	995
FGRRES_00019	995	112
FGRRES_00021	1004	508
FGRRES_00023	834	538
FGRRES_00024	538	128
FGRRES_00025	162	128
FGRRES_00026_M	162	152
FGRRES_00027	615	152
FGRRES_00028	1550	615
FGRRES_00029	1005	331
FGRRES_00030_M	40	1005
FGRRES_00032	675	236
FGRRES_00033	942	675
FGRRES_00034	933	942
FGRRES_00036	990	395
FGRRES_00038_M	472	149
FGRRES_00039	472	262
FGRRES_00040	2255	262
FGRRES_00043	239	788
FGRRES_00044	239	954
FGRRES_00045	465	954
FGRRES_00046	465	644
FGRRES_00047	644	715
FGRRES_00048	715	584
FGRRES_00049	584	535
FGRRES_00050	583	87
FGRRES_00051	684	87
FGRRES_00052	684	1308
FGRRES_00053	843	1308
FGRRES_00054	843	176
FGRRES_00055	811	176
FGRRES_00056	1304	811
FGRRES_00058	1006	124
FGRRES_00059	1006	1218
FGRRES_00060	765	1218
FGRRES_00061	765	1308
FGRRES_00062	1308	139
FGRRES_00063	1960	139
FGRRES_00064_M	1960	1139
FGRRES_00065	1310	350
FGRRES_00066	323	678
FGRRES_00067	678	501
FGRRES_00068	501	140
FGRRES_00069	497	140
FGRRES_00070	497	2532
FGRRES_00071	2532	449
FGRRES_00072	449	397
FGRRES_00073	723	397
FGRRES_00074	723	201
FGRRES_00075	162	504
FGRRES_00076	1278	504
FGRRES_00077	1278	648
FGRRES_00078	648	232
FGRRES_00079	913	232
FGRRES_00080	752	913
FGRRES_00082	564	662
FGRRES_00083	564	164
FGRRES_00084_M	523	164
FGRRES_00085	523	544
FGRRES_00087	640	352
FGRRES_00089	630	335
FGRRES_00090	430	335
FGRRES_00091	430	382
FGRRES_00092	621	266
FGRRES_00093_M	266	585
FGRRES_00094	1223	585
FGRRES_00096	499	297
FGRRES_00097	1115	499
FGRRES_00099	1607	186
FGRRES_00100	1420	186
FGRRES_00101	1420	136
FGRRES_00102	493	136
FGRRES_00103	493	395
FGRRES_00104_M	395	197
FGRRES_00105_M	1984	197
FGRRES_00107	1022	207
FGRRES_00108	635	207
FGRRES_00109	635	1020
FGRRES_00111	1595	774
FGRRES_00112	1595	386
FGRRES_00114	1847	279
FGRRES_00116	1034	635
FGRRES_00117	635	561
FGRRES_00118	2424	561
FGRRES_00119	362	2424
FGRRES_00120_M	362	163
FGRRES_00122	591	644
FGRRES_00124	605	29
FGRRES_00126	1011	80
FGRRES_00128_M	524	175
FGRRES_00129_M	560	524
FGRRES_00130	687	560
FGRRES_00131	687	472
FGRRES_00132	472	969
FGRRES_00134	801	1172
FGRRES_00135	737	1172
FGRRES_00136	3339	1393
FGRRES_00137	467	3339
FGRRES_00138	467	440
FGRRES_00139	440	623
FGRRES_00140	5739	623
FGRRES_00141	416	925
FGRRES_00144	3281	405
FGRRES_00145	361	3281
FGRRES_00147	489	107
FGRRES_00148	489	480
FGRRES_00150	937	255
FGRRES_00151	466	186
FGRRES_00152	917	530
FGRRES_00154	692	623
FGRRES_00156_M	1165	496
FGRRES_00157	848	323
FGRRES_00160	536	129
FGRRES_00161	820	536
FGRRES_00162	820	514
FGRRES_00163	469	1109
FGRRES_00164	603	774
FGRRES_00165	774	61
FGRRES_00166	427	61
FGRRES_00168	1352	719
FGRRES_00169	719	1049
FGRRES_00170	1049	1154
FGRRES_00171	1154	482
FGRRES_00172	1397	1284
FGRRES_00173	1284	880
FGRRES_00174	880	220
FGRRES_00175	1329	220
FGRRES_00176	1329	210
FGRRES_00177	1576	210
FGRRES_00179	361	276
FGRRES_00181	985	3563
FGRRES_00182	317	3563
FGRRES_00183	1614	317
FGRRES_00184	1614	178
FGRRES_00185	439	178
FGRRES_00186	439	423
FGRRES_00188	1678	2590
FGRRES_00189	464	1678
FGRRES_00190	464	428
FGRRES_00192	3482	678
FGRRES_00193	678	481
FGRRES_00194	843	481
FGRRES_00195	843	508
FGRRES_00196_M	1554	572
FGRRES_00197	1554	27
FGRRES_00198	650	27
FGRRES_00199	650	192
FGRRES_00200	1704	192
FGRRES_00201	1704	1530
FGRRES_00203	447	695
FGRRES_00205	731	981
FGRRES_00207	653	208
FGRRES_00209	906	355
FGRRES_00211	457	613
FGRRES_00213	829	215
FGRRES_00214	240	215
