FGRRES_11606	6901	394
FGRRES_20000	1795	6901
FGRRES_15662	1795	1326
FGRRES_16069	1001	1326
FGRRES_11584	730	1001
FGRRES_16068	730	553
FGRRES_11582	601	553
FGRRES_11581	2329	601
FGRRES_11580	2329	618
FGRRES_16067	3192	618
FGRRES_11641	3192	3834
FGRRES_11605	2891	3834
FGRRES_11642	2891	669
FGRRES_11643	669	1083
FGRRES_11600	1083	1933
FGRRES_11601	521	1933
FGRRES_00001	664	521
FGRRES_00002	664	142
FGRRES_11644	2347	142
FGRRES_00003	2347	490
FGRRES_00004	1466	694
FGRRES_00005	1466	1329
FGRRES_00006	1329	567
FGRRES_17598	1797	567
FGRRES_11645	1797	94
FGRRES_11646	94	471
FGRRES_11647	471	756
FGRRES_00009	701	756
FGRRES_00010	548	701
FGRRES_00011	548	356
FGRRES_00012	958	356
FGRRES_00013	958	933
FGRRES_11648_M	933	772
FGRRES_11649	772	237
FGRRES_00014_M	816	237
FGRRES_00015	816	370
FGRRES_11650	546	370
FGRRES_00016_M	546	403
FGRRES_00017	403	841
FGRRES_00018	841	995
FGRRES_00019	995	112
FGRRES_15678_M	1004	112
FGRRES_00021	1004	508
FGRRES_11651_2_M	834	508
FGRRES_00023	834	538
FGRRES_00024	538	128
FGRRES_00025	162	128
FGRRES_00026_M	162	152
FGRRES_00027	615	152
FGRRES_00028	1550	615
FGRRES_15046	1550	331
FGRRES_00029	1005	331
FGRRES_00030_M	40	1005
FGRRES_20002	40	438
FGRRES_15679	438	236
FGRRES_00032	675	236
FGRRES_00033	942	675
FGRRES_00034	933	942
FGRRES_11653	297	933
FGRRES_11654	395	297
FGRRES_00036	990	395
FGRRES_15680_M	990	665
FGRRES_11656	665	149
FGRRES_00038_M	472	149
FGRRES_00039	472	262
FGRRES_00040	2255	262
FGRRES_11657	485	2255
FGRRES_11658	1832	485
FGRRES_15673_M	788	1832
FGRRES_00043	239	788
FGRRES_00044	239	954
FGRRES_00045	465	954
FGRRES_00046	465	644
FGRRES_00047	644	715
FGRRES_00048	715	584
FGRRES_00049	584	535
FGRRES_11661	535	583
FGRRES_00050	583	87
FGRRES_00051	684	87
FGRRES_00052	684	1308
FGRRES_00053	843	1308
FGRRES_00054	843	176
FGRRES_00055	811	176
FGRRES_00056	1304	811
FGRRES_15047_M	259	1304
FGRRES_11662_M	259	219
FGRRES_20003	219	1
FGRRES_20004	1	790
FGRRES_15682	790	480
FGRRES_11664	480	366
FGRRES_11665_M	512	366
FGRRES_00058	1006	124
FGRRES_00059	1006	1218
FGRRES_00060	765	1218
FGRRES_00061	765	1308
FGRRES_00062	1308	139
FGRRES_00063	1960	139
FGRRES_00064_M	1960	1139
FGRRES_11668	1139	350
FGRRES_00065	1310	350
FGRRES_15683	1310	323
FGRRES_00066	323	678
FGRRES_00067	678	501
FGRRES_00068	501	140
FGRRES_00069	497	140
FGRRES_00070	497	2532
FGRRES_00071	2532	449
FGRRES_00072	449	397
FGRRES_00073	723	397
FGRRES_00074	723	201
FGRRES_15048	201	162
FGRRES_00075	162	504
FGRRES_00076	1278	504
FGRRES_00077	1278	648
FGRRES_00078	648	232
FGRRES_00079	913	232
FGRRES_00080	752	913
FGRRES_15684	662	752
FGRRES_00082	564	662
FGRRES_00083	564	164
FGRRES_00084_M	523	164
FGRRES_00085	523	544
FGRRES_11669	544	176
FGRRES_11670	176	352
FGRRES_00087	640	352
FGRRES_11671	640	338
FGRRES_11672	338	630
FGRRES_00089	630	335
FGRRES_00090	430	335
FGRRES_00091	430	382
FGRRES_15685_M	621	382
FGRRES_00092	621	266
FGRRES_00093_M	266	585
FGRRES_00094	1223	585
FGRRES_15686	1223	297
FGRRES_00096	499	297
FGRRES_00097	1115	499
FGRRES_11674	726	1115
FGRRES_11675	1607	726
FGRRES_00099	1607	186
FGRRES_00100	1420	186
FGRRES_00101	1420	136
FGRRES_00102	493	136
FGRRES_00103	493	395
FGRRES_00104_M	395	197
FGRRES_00105_M	1984	197
FGRRES_11676	1984	866
FGRRES_11677	866	376
FGRRES_11678	1022	376
FGRRES_00107	1022	207
FGRRES_00108	635	207
FGRRES_00109	635	1020
FGRRES_15687	1020	774
FGRRES_00111	1595	774
FGRRES_00112	1595	386
FGRRES_15688	1847	386
FGRRES_00114	1847	279
FGRRES_15689	1034	279
FGRRES_00116	1034	635
FGRRES_00117	635	561
FGRRES_00118	2424	561
FGRRES_00119	362	2424
FGRRES_00120_M	362	163
FGRRES_20005	163	13
FGRRES_15690	591	13
FGRRES_00122	591	644
FGRRES_15691	644	605
FGRRES_00124	605	29
FGRRES_15692	1011	29
FGRRES_00126	1011	80
FGRRES_15693	345	80
FGRRES_15049	175	345
FGRRES_00128_M	524	175
FGRRES_00129_M	560	524
FGRRES_00130	687	560
FGRRES_00131	687	472
FGRRES_00132	472	969
FGRRES_15694	969	801
FGRRES_00134	801	1172
FGRRES_00135	737	1172
FGRRES_15050	1393	737
FGRRES_00136	3339	1393
FGRRES_00137	467	3339
FGRRES_00138	467	440
FGRRES_00139	440	623
FGRRES_00140	5739	623
FGRRES_11682	5739	925
FGRRES_00141	416	925
FGRRES_15695	1169	416
FGRRES_15696	1169	405
FGRRES_00144	3281	405
FGRRES_00145	361	3281
FGRRES_11683	361	353
FGRRES_11684	353	107
FGRRES_00147	489	107
FGRRES_00148	489	480
FGRRES_11685	480	146
FGRRES_11686	146	255
FGRRES_00150	937	255
FGRRES_11687	937	466
FGRRES_00151	466	186
FGRRES_20006	530	186
FGRRES_00152	917	530
FGRRES_15697	623	917
