	logFC	logCPM	PValue	FDR
FGRRES_00003	1.811336	2.060955	0.01389166	0.03422095
FGRRES_00004	4.786322	5.886166	0.0001048138	0.0005085132
FGRRES_00005	3.67337063144941	5.15921664494064	2.67812630631104e-05	0.000150288028967909
FGRRES_00006	1.949231	2.539029	0.0139487	0.03432771
FGRRES_00011	-1.365494	2.456008	0.04979543	0.09890737
FGRRES_00012	1.714709	0.5482421	0.05200489	0.1024336
FGRRES_00015	0.4699262	0.8338777	0.5876059	0.6865997
FGRRES_00016_M	5.94439554363567	1.69937610204245	1.13446474805122e-06	9.16097165967255e-06
FGRRES_00017	-7.06941020398618	3.0808113847884	6.45947564957972e-09	8.39577116465732e-08
FGRRES_00018	-0.9952525	4.887681	0.06889203	0.1287337
FGRRES_00021	-0.9976293	1.254528	0.3545058	0.4703486
FGRRES_00024	1.097787	4.143947	0.05995205	0.1150592
FGRRES_00025	-0.5681998	1.90029	0.3559851	0.4718499
FGRRES_00027	-8.57828630208918	2.23286928488896	3.98421293057506e-07	3.61544004477685e-06
FGRRES_00028	7.13980566338266	2.77525853268135	3.59389779027806e-12	7.13063486615864e-11
FGRRES_00032	1.584451	1.007089	0.06025914	0.1155464
FGRRES_00033	-2.623516	2.457108	0.003128412	0.009673121
FGRRES_00036	5.31907251429792	1.8817820175539	1.60618634712178e-07	1.59487103616768e-06
FGRRES_00039	0.1096106	1.215176	0.9413597	0.9580436
FGRRES_00040	-3.314407	2.095119	0.0002922708	0.001255746
FGRRES_00043	8.92155079100695	2.3668430229048	5.84974187318957e-11	1.0141732995164e-09
FGRRES_00044	5.23911856242449	1.03068483534404	1.07535505835511e-05	6.71509116704717e-05
FGRRES_00045	0.3683723	3.079237	0.4779325	0.5887461
FGRRES_00046	5.52523850091558	2.08744053681455	4.89751001650127e-08	5.3689571928372e-07
FGRRES_00047	7.63914935086593	1.15506735087056	9.47756567704363e-07	7.76302039946826e-06
FGRRES_00048	6.25658449956523	1.94307051788787	1.56396497980163e-08	1.88754850775387e-07
FGRRES_00049	9.09818646088077	2.5391980626238	9.24919716857491e-12	1.74576585861815e-10
FGRRES_00050	3.342723	1.292339	0.0006011109	0.002334044
FGRRES_00051	-0.2281767	3.427887	0.2695522	0.3804452
FGRRES_00053	5.20686173660817	1.01723566198325	1.44550489263539e-05	8.72528620676966e-05
FGRRES_00058	-0.006847932	5.228389	0.9806732	0.9813244
FGRRES_00059	-1.448407	7.743494	0.027066	0.059796
FGRRES_00060	7.83990219624203	7.39259120392072	8.18870650339624e-15	2.10597231472416e-13
FGRRES_00061	7.14273348093441	6.1629125417203	9.19821727868611e-12	1.73916815549792e-10
FGRRES_00062	6.63108119370341	8.31485822401359	1.8669704122593e-12	3.81586250174203e-11
FGRRES_00064_M	0.4013522	1.934643	0.6751369	0.7596237
FGRRES_00065	4.50349506960878	1.58312938803214	1.03500059200969e-06	8.42675275700009e-06
FGRRES_00066	1.238474	6.528568	0.07225866	0.133758
FGRRES_00067	0.3216158	5.4902	0.6321225	0.7229872
FGRRES_00068	-1.24989	6.419181	0.07585994	0.1390958
FGRRES_00069	-2.213309	5.027954	9.623722e-05	0.0004721802
FGRRES_00070	-3.599244	4.812488	0.0002367706	0.001045857
FGRRES_00071	5.01904769009027	5.28901037810208	6.06629972287821e-12	1.17988442459493e-10
FGRRES_00072	-5.18162420579535	2.91830161836993	1.5094776591105e-07	1.50434903896476e-06
FGRRES_00080	2.086469	3.177483	0.004943566	0.01422252
FGRRES_00092	-0.149385	2.083629	0.7987699	0.8590021
FGRRES_00096	8.63289411591746	7.9764198040151	8.87019169848426e-139	2.29209977389642e-136
FGRRES_00097	-0.5556313	2.922646	0.1872044	0.28628
FGRRES_00100	-1.643198	5.483994	0.002035083	0.006691998
FGRRES_00101	1.203185	2.575547	0.09427377	0.1655872
FGRRES_00102	-2.052894	1.829288	0.01569251	0.03788052
FGRRES_00107	-1.022491	2.177474	0.135558	0.2218687
FGRRES_00109	2.510461	0.9791669	0.005808244	0.01628439
FGRRES_00116	-6.60578613329394	7.06320062216517	3.92256031139491e-37	2.64419546953845e-35
FGRRES_00117	-6.22118038347321	6.25289037883571	1.34797601298436e-37	9.3508793992482e-36
FGRRES_00118	9.79657487125337	3.23549751952752	6.53421876074657e-17	1.99763031578542e-15
FGRRES_00122	0.4574393	0.9843144	0.5276781	0.6331553
FGRRES_00124	2.569397	0.9732808	0.003721611	0.01118854
FGRRES_00126	3.055269	1.696834	0.0001375396	0.000646198
FGRRES_00136	0.66757	8.111721	0.2789716	0.3906179
FGRRES_00137	3.487123	0.8365834	0.000794126	0.002976053
FGRRES_00138	3.35664025267028	4.24937901023832	4.92580447572334e-08	5.39452633451316e-07
FGRRES_00139	1.00557	2.910437	0.1407871	0.2281562
FGRRES_00140	-4.11782504080777	6.21088224174224	1.63183251519906e-07	1.61149029003234e-06
FGRRES_00144	-1.312463	1.507299	0.153222	0.2439013
FGRRES_00147	-1.897629	2.285504	0.01011579	0.02623337
FGRRES_00148	-2.570671	0.4918081	0.005771365	0.0162145
FGRRES_00150	8.6594284620895	7.47969794013463	8.1494547972958e-140	2.15722031500125e-137
FGRRES_00152	-0.4073724	5.867386	0.4460301	0.5594397
FGRRES_00160	0.5651804	1.621775	0.4512407	0.5646622
FGRRES_00162	4.044515	0.6790572	0.0002520228	0.001106027
FGRRES_00163	4.44746406986778	2.78296925239585	2.54683904692462e-08	2.94364687713236e-07
FGRRES_00165	3.096135	3.282306	0.0001353387	0.0006383447
FGRRES_00166	0.003697207	5.651754	0.9806433	0.9813244
FGRRES_00168	0.3404993	5.48936	0.5038151	0.6125132
FGRRES_00169	1.719214	5.593789	0.003024641	0.009410159
FGRRES_00170	-0.9141505	5.331955	0.07783866	0.1419574
FGRRES_00171	7.303050791527	7.10738968242927	3.15509280890988e-16	9.20489845567176e-15
FGRRES_00172	6.84820861972022	2.44443219849476	1.18564598355723e-08	1.45893603849734e-07
FGRRES_00173	0.6131442	5.303217	0.2417962	0.3485738
FGRRES_00174	0.2348505	5.077147	0.6832606	0.7666295
FGRRES_00175	-1.515366	7.455007	0.02230858	0.05088589
FGRRES_00176	0.1172446	5.072314	0.8189928	0.8725369
FGRRES_00177	5.50698112647956	5.73124674718524	1.59721691488458e-23	6.9897561198558e-22
FGRRES_00179	-0.538938	3.905789	0.4139001	0.5299113
FGRRES_00182	1.601101	5.921449	0.002775709	0.008735246
FGRRES_00183	0.7807142	4.585749	0.1428785	0.2307842
FGRRES_00184	3.64617141863008	5.51385835434959	8.55173549110227e-10	1.28905535117962e-08
FGRRES_00185	-0.1630853	6.668226	0.7255627	0.8011529
FGRRES_00186	1.64568	5.320088	0.006500319	0.01799234
FGRRES_00188	-0.905457	4.718965	0.09086696	0.1604848
FGRRES_00189	1.151321	5.97554	0.02790639	0.06129691
FGRRES_00190	0.7085161	5.858265	0.1726591	0.2681344
FGRRES_00192	0.7110311	10.35635	0.2362735	0.3430389
FGRRES_00193	1.718057	0.5664548	0.06286089	0.1197045
FGRRES_00194	-1.396054	5.556602	0.0149245	0.03631741
FGRRES_00195	1.224054	3.474264	0.04303909	0.08808282
FGRRES_00196_M	-3.83022748329636	6.31399739958509	6.13088612893474e-07	5.30610104922876e-06
FGRRES_00197	1.807329	1.492573	0.03402122	0.07239849
FGRRES_00198	-0.07109389	5.536316	0.2610207	0.3711329
FGRRES_00199	3.97730601478927	5.72278160123134	1.02333285302395e-12	2.164957398415e-11
FGRRES_00200	-0.9740939	7.931983	0.1534047	0.244072
FGRRES_00201	-0.8112443	5.896056	0.1310721	0.2162221
FGRRES_00203	-2.141501	3.014824	0.003003589	0.009356472
FGRRES_00207	-1.230411	4.945715	0.02103229	0.04851508
FGRRES_00209	0.2750248	4.216602	0.6712086	0.7567657
FGRRES_00214	-1.931478	1.91661	0.03103367	0.06688014
FGRRES_00217	0.3549794	2.910332	0.6077472	0.7028858
FGRRES_00218	1.348922	1.175052	0.08566366	0.1532217
FGRRES_00219	-0.6871333	2.12764	0.282903	0.3947475
FGRRES_00220	-4.94106230284157	7.79912752699696	2.05141130334717e-09	2.91413178995116e-08
FGRRES_00224	-7.2785704747793	6.65083341791204	6.36501178334264e-11	1.09999160644296e-09
FGRRES_00226	3.549065	1.421921	4.261651e-05	0.000226502
FGRRES_00227	1.922512	1.69457	0.007731964	0.02087438
FGRRES_00229	-3.488776716906	4.07222049731299	1.316788261995e-05	8.04226393215064e-05
FGRRES_00231	2.36141	4.151739	0.001309344	0.004558208
FGRRES_00232	1.524085	1.841823	0.03415627	0.07267164
FGRRES_00235	-0.1527745	0.8834868	0.9196715	0.9434022
FGRRES_00236	5.63793702386825	1.22630167277867	5.1843113824881e-06	3.52760698646667e-05
FGRRES_00237	10.0317670139087	6.52969950085283	1.96174829265712e-151	5.75428492438047e-149
FGRRES_00243	-1.616211	6.910004	0.004677612	0.01361022
FGRRES_00246	0.05031507	1.667584	0.86341	0.9044097
FGRRES_00247	-0.4906675	1.714402	0.4663173	0.5785256
FGRRES_00249	-1.196652	5.216424	0.02411502	0.05431009
FGRRES_00256	-3.008084	0.8084905	0.0009533654	0.003490848
FGRRES_00257	-1.941416	5.33862	0.003391377	0.01034475
FGRRES_00258	-1.330966	1.11825	0.07772925	0.1418523
FGRRES_00259	-3.18302193287786	7.23576378805421	1.35530851931926e-06	1.07131561253984e-05
FGRRES_00260	-2.323361	7.489525	0.005436399	0.01538093
FGRRES_00261	0.2504381	7.436235	0.662505	0.7496786
FGRRES_00262_M	0.9729843	1.123525	0.08394037	0.1508286
FGRRES_00418	-0.7758177	3.927327	0.167806	0.2622693
FGRRES_00419	-0.7125276	3.311944	0.2682688	0.378907
FGRRES_00421	0.4667984	8.534494	0.4379862	0.5528569
FGRRES_00422	-5.36775299327504	3.69852466676414	7.29606510725723e-08	7.73283150479128e-07
FGRRES_00423	0.9533031	2.311944	0.1494149	0.2391034
FGRRES_00424	1.677403	8.727849	0.005832102	0.01634284
FGRRES_00425	0.3807382	4.964996	0.4905799	0.600493
FGRRES_00426	0.1179262	0.4503597	0.424975	0.5409634
FGRRES_00427	0.03736477	3.04222	0.9288767	0.9497926
FGRRES_00428	0.2895058	5.477117	0.5787766	0.6788585
FGRRES_00429	-0.05950905	7.330028	0.9172684	0.941836
FGRRES_00430	0.9976943	6.61713	0.07263954	0.1342798
FGRRES_00433	-1.270917	5.750797	0.01750693	0.04150087
FGRRES_00434	-4.16854763336343	10.1094327193018	6.67962494786093e-08	7.11422664957161e-07
FGRRES_00435	-2.43863124187198	6.53804028987869	2.99341140487706e-05	0.000165837131072643
FGRRES_00436	1.141054	4.129355	0.06257612	0.1192936
FGRRES_00437	-1.132395	5.465249	0.04537716	0.09191458
FGRRES_00438	-3.34091738701643	8.03538831295422	5.72359837539359e-07	4.98941642320886e-06
FGRRES_00439	-0.1197391	5.144821	0.8162523	0.8708978
FGRRES_00440	0.4572019	3.842051	0.428922	0.5445825
FGRRES_00442	-1.842853	5.877609	0.0006401429	0.002464516
FGRRES_00443	1.118171	4.250446	0.04107543	0.08471906
FGRRES_00444	-2.405892	7.651777	0.0003648994	0.001518502
FGRRES_00446	0.498544	4.218469	0.3584729	0.4742224
FGRRES_00447	2.028307	4.323123	0.0009663148	0.003519267
FGRRES_00448	-0.5001575	5.452233	0.3392198	0.4544005
FGRRES_00449	2.67484450366894	5.37641493964583	3.11100120233649e-05	0.000171825425185536
FGRRES_00450	-0.6430945	7.807327	0.2688365	0.3796101
FGRRES_00947	-1.53306	7.065021	0.01119719	0.02853996
FGRRES_00949	0.6245379	5.064893	0.2708103	0.3817515
FGRRES_00950_M	-1.663477	6.71604	0.004414279	0.01296919
FGRRES_00951	0.7524073	4.504816	0.1573178	0.2491783
FGRRES_00952	-0.325669	2.288591	0.3604817	0.4761851
FGRRES_01076	0.8749535	0.4201781	0.2064252	0.3089998
FGRRES_01081	2.95151032592557	9.45875677147554	4.36396889468162e-06	3.03214816990906e-05
FGRRES_01083	-0.2306418	6.473555	0.7174885	0.7945819
FGRRES_01615	-0.8580341	3.702087	0.1821633	0.2799119
FGRRES_01616	0.9404935	0.7201847	0.2657053	0.3762656
FGRRES_01617	-1.015549	0.4899934	0.1329733	0.2184949
FGRRES_01618	-0.267255	3.841425	0.6525503	0.7409634
FGRRES_01619	-1.378752	5.544094	0.008504308	0.02256657
FGRRES_01620	-0.1971912	5.958641	0.7077787	0.7864771
FGRRES_01621	4.19804588714197	4.39314292001131	1.90122148955071e-11	3.45881135251676e-10
FGRRES_01622	0.5620769	4.843591	0.2781084	0.3898006
FGRRES_01623	-0.5721478	5.113518	0.2891492	0.4018101
FGRRES_01624	0.1700663	5.738456	0.7447491	0.8174314
FGRRES_01644	-0.7231354	4.406045	0.1989419	0.3000439
FGRRES_01645	-2.93862552499234	4.18443135076471	1.78569082453083e-05	0.000105098169840743
FGRRES_01648	-0.4432562	6.571188	0.423244	0.5392659
FGRRES_01650_M	-0.8759164	3.511101	0.1978862	0.2989503
FGRRES_01651	-0.2579484	2.094984	0.7258297	0.8012847
FGRRES_01652	0.9302046	0.9444645	0.2112209	0.3145849
FGRRES_01653	1.282102	5.909164	0.01669241	0.03988612
FGRRES_01654	1.370205	4.581877	0.02602963	0.05796051
FGRRES_01655	0.003961622	7.885888	0.9800491	0.9813244
FGRRES_01656	0.1293473	5.870961	0.8239733	0.8761225
FGRRES_01657	-0.5212164	3.5415	0.3842019	0.5009303
FGRRES_01659	0.4375024	4.274044	0.4187163	0.5348785
FGRRES_01660	-10.7546510185103	4.26440433513508	1.70295330085064e-08	2.0377235032119e-07
FGRRES_01661	8.67155640938612	1.98464127262549	7.494741034561e-08	7.91249265059246e-07
FGRRES_01662	3.585242	-0.1758869	0.008243954	0.02203735
FGRRES_01665	-0.3407188	6.151951	0.5184833	0.625585
FGRRES_01666	-0.08974374	4.260022	0.8850655	0.9189339
FGRRES_01667	0.6705438	6.237869	0.2110825	0.3144651
FGRRES_01668	-1.043968	2.35982	0.1361702	0.2225351
FGRRES_01669	-1.496615	0.8974003	0.03518881	0.07456154
FGRRES_01670	-0.06502683	4.445365	0.9019447	0.9313882
FGRRES_01671	-2.36286268530966	6.1031425969928	2.99627181784564e-05	0.000165910908362647
FGRRES_01672	-1.909598	9.91072	0.01334763	0.03312641
FGRRES_01673	-5.24852690577892	4.10748945700954	4.13074189889963e-08	4.58394088228606e-07
FGRRES_01674	-10.4132045975978	7.09986461507881	2.16431913421118e-13	4.86322061358051e-12
FGRRES_01675	-4.90161979019509	9.52319968284442	4.60247966648295e-15	1.23640375792919e-13
FGRRES_01679_M	-2.005052	5.285253	0.0006541287	0.002512389
FGRRES_01681	-2.99475782971433	4.1703480916204	2.34504305950725e-06	1.73370247444361e-05
FGRRES_01685	-0.5409853	5.159662	0.4038227	0.5205711
FGRRES_01686	10.207492918568	3.61757778585018	3.20593600270122e-22	1.35914154052017e-20
FGRRES_01687	0.1896609	1.839182	0.8216501	0.8740805
FGRRES_01689	-2.266755	1.779665	0.0128628	0.03206983
FGRRES_01690	-2.145842	6.416339	0.000109731	0.0005297645
FGRRES_01691	0.5706144	2.560591	0.3622437	0.4780436
FGRRES_01693	-2.527431	10.23303	0.008887764	0.02340667
FGRRES_01694	-0.21563	5.571861	0.72268	0.7989454
FGRRES_01695_M	0.08810068	8.637647	0.1986199	0.2996833
FGRRES_01698	-2.301394	6.167393	7.195168e-05	0.0003637129
FGRRES_01699_M	-0.6996589	4.635423	0.2400882	0.3467302
FGRRES_01700	-3.233176	3.809862	9.30283e-05	0.0004591342
FGRRES_01701	-0.5566847	3.852798	0.3377824	0.4529781
FGRRES_01702	-1.483841	8.923821	0.02906151	0.06333424
FGRRES_01703	0.05617198	6.282144	0.9198208	0.9434661
FGRRES_01705	-6.17599800807862	9.16724298193823	6.61845456044836e-28	3.37230457016648e-26
FGRRES_01710	0.005115497	5.10833	0.9785037	0.9813244
FGRRES_01711	-0.01894686	1.033804	0.9423189	0.9584962
FGRRES_01712	-1.406947	3.279191	0.06230608	0.1188623
FGRRES_01713	1.431851	4.640672	0.01389896	0.03422859
FGRRES_01717	1.915826	5.13822	0.008719064	0.02304628
FGRRES_01724	1.913123	2.348328	0.004569341	0.01334528
FGRRES_01725	-0.5811682	2.363498	0.3488459	0.4646569
FGRRES_01727	1.911106	3.146135	0.006077673	0.01695655
FGRRES_01728	8.00744950430513	4.49959329896116	1.08914975765499e-37	7.62615633537397e-36
FGRRES_01730	-1.392036	0.7003552	0.05771024	0.1115139
FGRRES_01731	-5.61360979275065	4.57172416937377	6.00419344049438e-17	1.84077715846569e-15
FGRRES_01734_M	-0.3959372	3.133515	0.479999	0.5905713
FGRRES_01735_M	-1.614266	4.036795	0.005816985	0.01630469
FGRRES_01736_M	-6.67195095202726	2.96860876404822	1.39148274625692e-06	1.09751179107023e-05
FGRRES_01738_M	4.070364	0.7749168	7.790492e-05	0.000391255
FGRRES_01739	3.546886	1.469266	7.529567e-05	0.0003792036
FGRRES_01740	7.1769269386606	0.761090253697082	1.06046426677038e-05	6.64121101399824e-05
FGRRES_01741	7.096229	0.7581076	4.405271e-05	0.0002333353
FGRRES_01742	8.12019385137221	1.63864326436401	1.19910278841868e-07	1.21966846885736e-06
FGRRES_01743	-3.980988	8.573868	3.784446e-05	0.0002043413
FGRRES_01744	2.61791	6.028444	0.0004823444	0.001937411
FGRRES_01745	0.3499702	3.731211	0.2429274	0.3499922
FGRRES_01746	2.071873	5.049942	0.0001139558	0.000547482
FGRRES_01747	-4.9312773663445	4.36716235242029	4.94784447206037e-10	7.73760173707078e-09
FGRRES_01748	-0.3442314	4.661741	0.525817	0.6315506
FGRRES_01749	-12.2227912387991	5.68907243888078	4.55240959102463e-63	4.75070204724907e-61
FGRRES_01751	3.60635216997049	1.71393405519711	1.8527398958313e-05	0.000108632015610249
FGRRES_01755	1.499469	0.1086736	0.1669615	0.2612504
FGRRES_01757	3.75547381094384	5.54209122150941	5.70429010241089e-08	6.16620124317385e-07
FGRRES_01758	0.8371256	2.182657	0.2002751	0.3018031
FGRRES_01759	1.823448	0.03593558	0.07338204	0.1353067
FGRRES_01760	0.04591969	2.327067	0.9807894	0.9813244
FGRRES_01764	1.939494	6.250705	0.0007678153	0.002892433
FGRRES_01765	10.8750045527475	8.86778682872033	0	0
FGRRES_01766	5.13094483895636	3.7600312770448	1.75754257826254e-13	3.99886993750175e-12
FGRRES_01767	1.652131	7.72432	0.02926908	0.06370983
FGRRES_01768	1.29303	5.710211	0.01368731	0.0338379
FGRRES_01769	4.66146231853849	1.26080061435643	6.99788034643825e-06	4.59907013623822e-05
FGRRES_01770	-6.55426314418334	7.07826351291937	2.44436597783346e-14	6.02925089941513e-13
FGRRES_01771	-6.40467261428393	7.45822845908866	3.3451077387184e-13	7.36398667105696e-12
FGRRES_01772_M	-1.642394	1.328692	0.04789276	0.09591809
FGRRES_01777	3.47401	-0.2284067	0.01152503	0.02924506
FGRRES_01780	-2.396269	1.085732	0.00258051	0.008208169
FGRRES_01782	0.2787014	2.756824	0.6793868	0.7632196
FGRRES_01784	4.673444	0.591592	0.0001738514	0.0007964581
FGRRES_01785	-1.597359	4.225136	0.004938372	0.01421271
FGRRES_01787	3.946073	0.5896664	0.0003046243	0.001297013
FGRRES_01789	-9.00716506407409	5.76144596198736	6.77758031064171e-75	8.75679513230887e-73
FGRRES_01790	-3.560701	3.143315	0.0001222489	0.0005834507
FGRRES_01792	-1.15791	1.382744	0.1278314	0.2120083
FGRRES_01793	7.07624312019238	0.709193379201744	2.43845150071976e-05	0.000138702904283604
FGRRES_01795	-1.400502	3.773422	0.01652268	0.0395502
FGRRES_01796	2.707306	0.7619337	0.001993983	0.006571726
FGRRES_01797_M	1.440398	1.715795	0.0840647	0.151027
FGRRES_01798	-1.668277	4.637798	0.01519776	0.03687487
FGRRES_01799_M	-1.534446	6.180777	0.008529631	0.02261717
FGRRES_01800_M	-1.34911	3.058484	0.05086416	0.10057
FGRRES_01801	2.003374	1.677401	0.005456879	0.01542279
FGRRES_01802	-0.1783105	1.850321	0.7960856	0.8574749
FGRRES_01803	3.428343	7.314865	0.000174691	0.0007994374
FGRRES_01805	4.712821	0.6247851	0.0001589818	0.0007357222
FGRRES_01806	9.71172887419714	3.16602885173834	3.15101357178162e-15	8.59244982275022e-14
FGRRES_01807	0.5784151	3.190338	0.3992901	0.516081
FGRRES_01808_M	-1.25082	3.759327	0.04723507	0.09495133
FGRRES_01809	0.7975605	4.235542	0.2349548	0.3417532
FGRRES_01810	3.64186719865551	2.31290986395484	4.89187336034523e-06	3.36022161897638e-05
FGRRES_01811	4.522801	0.4559389	0.0002741837	0.00118886
FGRRES_01812	2.466562	1.93508	0.001435075	0.004939697
FGRRES_01813	2.743823	3.682433	8.891423e-05	0.0004412374
FGRRES_01814_M	-1.2601	1.983383	0.05013302	0.09930565
FGRRES_01816	-2.013063	0.4566376	0.1683337	0.2628291
FGRRES_01817	4.35718893814973	1.79508533244398	1.69524059814166e-06	1.31323670318568e-05
FGRRES_01818_M	1.226285	6.703794	0.06990614	0.1303514
FGRRES_01819_M	7.11558360520426	3.57444243191006	2.59629904905338e-19	9.45558173804574e-18
FGRRES_01822	-2.626377	2.943694	0.002900827	0.009088533
FGRRES_01825	1.836935	4.354773	0.001268272	0.004437316
FGRRES_01826	2.080376	6.16344	0.0002307982	0.001023224
FGRRES_01827	-0.822045	0.9448628	0.192724	0.2931512
FGRRES_01828	1.006439	3.468411	0.1014249	0.1761223
FGRRES_01829	5.82687821481105	4.92045207401689	1.5234744866224e-21	6.33496881352985e-20
FGRRES_01830	-0.08314536	1.441627	0.9655352	0.9771625
FGRRES_01831	10.6930171903173	6.31792534008971	9.85965265948843e-169	3.56689367711427e-166
FGRRES_01832	3.142926	2.080956	0.0004776349	0.001921339
FGRRES_01833	2.21163	0.2797528	0.04236113	0.08694125
FGRRES_01836	-2.543447	4.092707	9.637305e-05	0.000472633
FGRRES_01837	-1.40094	7.507609	0.0182205	0.0429325
FGRRES_01838	-4.57121699654625	8.29904541730468	2.1363960982327e-08	2.49315127463651e-07
FGRRES_01839	-0.6111619	3.722922	0.3059231	0.4191621
FGRRES_01842	-2.4155071690219	6.54533401147819	1.98951988270722e-05	0.000115652165436644
FGRRES_01844	1.86026	2.319773	0.005926124	0.01657208
FGRRES_01845	0.02488392	5.653718	0.9682863	0.9794772
FGRRES_01846	-0.9047924	4.630398	0.1232218	0.2055561
FGRRES_01847	-1.210981	6.407273	0.04192368	0.0861575
FGRRES_01848	-4.967519043251	6.80225874920014	2.91039997377077e-08	3.32840578665271e-07
FGRRES_01849_M	-0.3976908	5.565253	0.4371718	0.5518932
FGRRES_01850	-0.5970788	5.935252	0.315831	0.4298037
FGRRES_01851	-0.6725229	5.293154	0.2092293	0.3123904
FGRRES_01852	-1.574477	7.123885	0.01717876	0.04088619
FGRRES_01854	0.2514469	6.865405	0.650665	0.739519
FGRRES_01855	2.58884558219417	3.92429760657777	2.41073835274127e-05	0.000137342484736488
FGRRES_01856	2.68776173521564	3.68235722203039	2.1992020745283e-05	0.000126352250475679
FGRRES_01857	1.537579	6.234418	0.008195235	0.02194495
FGRRES_01858_M	-0.9266348	5.527319	0.07647337	0.1399841
FGRRES_01859	1.362259	1.581918	0.05405792	0.1058626
FGRRES_01861	-4.04165504818203	6.45898717819496	2.03500726840444e-09	2.89461780917345e-08
FGRRES_01863	1.865478	5.146951	0.0004212434	0.001721293
FGRRES_01865	0.4423354	6.873061	0.4447659	0.5585563
FGRRES_01866	6.37847907609897	5.16860046764265	1.63758066036997e-38	1.18484419379969e-36
FGRRES_01867	-2.62268079177215	8.0026628027704	2.41711353958477e-05	0.000137561265050412
FGRRES_01868	-0.3215885	3.50793	0.5936923	0.6913457
FGRRES_01870	0.9268199	6.991763	0.1511405	0.2413312
FGRRES_01871_M	2.83353595369805	8.96269964303106	7.75759969149151e-06	5.03247037966272e-05
FGRRES_02000	2.546214	6.784308	0.0006147692	0.002378642
FGRRES_02001	0.6697551	7.045321	0.249774	0.3580974
FGRRES_02002	-0.9289791	6.320912	0.08459169	0.1516976
FGRRES_02003	1.036591	2.767005	0.1578523	0.2498427
FGRRES_02004	-2.84855	8.79261	0.0001470154	0.0006856718
FGRRES_02007	2.88706070119204	4.36876372784078	5.0076452672967e-06	3.42889426409912e-05
FGRRES_02008	-1.659372	4.734638	0.002614535	0.008301799
FGRRES_02009	1.20236	3.72287	0.04122951	0.08497224
FGRRES_02010	0.5000339	5.482863	0.3735504	0.4893062
FGRRES_02011	-0.2628451	6.74021	0.6304471	0.7215272
FGRRES_02012	1.135196	4.889733	0.03013185	0.06531276
FGRRES_02013	1.24626	2.927713	0.06611974	0.1246045
FGRRES_02014	-0.7067052	9.742393	0.2400474	0.3467302
FGRRES_02015	0.9427566	6.018313	0.08309321	0.1496284
FGRRES_02016	0.7074375	4.648503	0.1878978	0.2872594
FGRRES_02017_M	1.167859	2.29856	0.07928858	0.1441647
FGRRES_02018	3.25736353279318	3.51585202969251	5.09051341337863e-06	3.47467560222631e-05
FGRRES_02019	-1.71071	7.003007	0.01598747	0.0384898
FGRRES_02020	-2.063451	4.193335	0.01053718	0.02709953
FGRRES_02022	-0.1412395	11.31068	0.8188782	0.8725369
FGRRES_02023	4.66309562158349	4.67836559956137	1.4252329286425e-15	3.96616742937361e-14
FGRRES_02024	1.991946	4.966008	0.001158042	0.004113986
FGRRES_02025	2.548125	8.451241	0.00134935	0.00467129
FGRRES_02026	-1.17414	6.915893	0.04166408	0.08570513
FGRRES_02027	-0.4365175	4.227398	0.4197218	0.5358476
FGRRES_02100	0.995649	6.155123	0.05921771	0.1139117
FGRRES_02101	-1.184383	6.210124	0.03268344	0.06989425
FGRRES_02102	-1.049029	2.123021	0.08813543	0.1568602
FGRRES_02103	-1.68515	1.893997	0.07690293	0.140595
FGRRES_02104	-1.880716	2.118231	0.007619197	0.02060424
FGRRES_02105	-0.7410621	5.494128	0.1506462	0.240719
FGRRES_02106_M	-1.65062	4.395886	0.007671576	0.02072166
FGRRES_02108_M	-2.683312	3.864215	7.201155e-05	0.0003638461
FGRRES_02109	-0.2471644	1.492434	0.7501168	0.8221589
FGRRES_02120	6.19541871241308	6.73893845820309	1.31013506307612e-08	1.59762874601856e-07
FGRRES_02121	5.892085	-0.1816829	0.001884068	0.006256974
FGRRES_02125	-5.43185960420721	10.8710743207927	1.02157417282047e-11	1.91487815157524e-10
FGRRES_02126	-0.04315454	5.226054	0.9315885	0.9516123
FGRRES_02127	-0.3038533	7.356006	0.6312843	0.722333
FGRRES_02130	-0.5930551	2.366735	0.3871763	0.5038238
FGRRES_02131	-1.195894	1.482354	0.1654917	0.2596619
FGRRES_02135	0.06786247	2.968788	0.8888304	0.9216966
FGRRES_02136	-1.918014	5.34452	0.000519969	0.002059467
FGRRES_02137	2.94994	2.579047	0.0002092392	0.0009391589
FGRRES_02138	4.64268262850271	2.93144840629235	4.46830493318748e-07	4.0045015226989e-06
FGRRES_02139	-2.645111	1.074036	0.001284781	0.004493627
FGRRES_02140	-2.727361	0.7519959	0.01770625	0.04189359
FGRRES_02141	-1.854794	4.73038	0.001973837	0.006509283
FGRRES_02142	-3.28904400967677	5.20130368378167	4.35197757928808e-09	5.82392264710401e-08
FGRRES_02143	-3.06033851573666	5.04371083757553	1.47310025798113e-06	1.15636041262326e-05
FGRRES_02144	-0.7114585	5.732355	0.2027785	0.3047714
FGRRES_02145	0.564647	2.010204	0.3780025	0.4939154
FGRRES_02146	2.548733	3.037863	0.0001040248	0.0005053633
FGRRES_02147	-2.328198	6.452014	0.0004585829	0.001852941
FGRRES_02148	-0.02648426	2.726738	0.9660894	0.9776194
FGRRES_02151	7.7441136456015	1.2699940688756	6.26235330235085e-07	5.41125162344059e-06
