Chr1	1	25000	29.888
Chr1	25001	50000	44.04
Chr1	50001	75000	44.076
Chr1	75001	100000	45.9
Chr1	100001	125000	46.332
Chr1	125001	150000	47.26
Chr1	150001	175000	48.204
Chr1	175001	200000	48.684
Chr1	200001	225000	45.972
Chr1	225001	250000	46.628
Chr1	250001	275000	45.404
Chr1	275001	300000	47.392
Chr1	300001	325000	47.516
Chr1	325001	350000	47.532
Chr1	350001	375000	46.812
Chr1	375001	400000	45.392
Chr1	400001	425000	47.036
Chr1	425001	450000	45.832
Chr1	450001	475000	48.616
Chr1	475001	500000	44.924
Chr1	500001	525000	46.296
Chr1	525001	550000	46.524
Chr1	550001	575000	48.936
Chr1	575001	600000	48.736
Chr1	600001	625000	50.104
Chr1	625001	650000	48.164
Chr1	650001	675000	45.86
Chr1	675001	700000	47.096
Chr1	700001	725000	46.764
Chr1	725001	750000	46.024
Chr1	750001	775000	48.044
Chr1	775001	800000	49.104
Chr1	800001	825000	47.856
Chr1	825001	850000	49.036
Chr1	850001	875000	48.044
Chr1	875001	900000	49.164
Chr1	900001	925000	49.58
Chr1	925001	950000	49.868
Chr1	950001	975000	50.028
Chr1	975001	1000000	47.624
Chr1	1000001	1025000	50.724
Chr1	1025001	1050000	48.092
Chr1	1050001	1075000	50.176
Chr1	1075001	1100000	48.96
Chr1	1100001	1125000	48.544
Chr1	1125001	1150000	47.66
Chr1	1150001	1175000	48.388
Chr1	1175001	1200000	49.74
Chr1	1200001	1225000	49.784
Chr1	1225001	1250000	49.372
Chr1	1250001	1275000	48.492
Chr1	1275001	1300000	49.508
Chr1	1300001	1325000	49.132
Chr1	1325001	1350000	48.288
Chr1	1350001	1375000	48.592
Chr1	1375001	1400000	50.104
Chr1	1400001	1425000	48.796
Chr1	1425001	1450000	48.92
Chr1	1450001	1475000	48.472
Chr1	1475001	1500000	49.68
Chr1	1500001	1525000	48.684
Chr1	1525001	1550000	49.404
Chr1	1550001	1575000	49.648
Chr1	1575001	1600000	50.244
Chr1	1600001	1625000	49.328
Chr1	1625001	1650000	48.784
Chr1	1650001	1675000	48.72
Chr1	1675001	1700000	49.36
Chr1	1700001	1725000	49.396
Chr1	1725001	1750000	49.7
Chr1	1750001	1775000	49.524
Chr1	1775001	1800000	48.472
Chr1	1800001	1825000	50.02
Chr1	1825001	1850000	48.516
Chr1	1850001	1875000	48.692
Chr1	1875001	1900000	49.38
Chr1	1900001	1925000	47.496
Chr1	1925001	1950000	49.24
Chr1	1950001	1975000	49.328
Chr1	1975001	2000000	49.064
Chr1	2000001	2025000	49.028
Chr1	2025001	2050000	49.892
Chr1	2050001	2075000	50.768
Chr1	2075001	2100000	50.228
Chr1	2100001	2125000	49.012
Chr1	2125001	2150000	49.36
Chr1	2150001	2175000	48.324
Chr1	2175001	2200000	49.436
Chr1	2200001	2225000	48.844
Chr1	2225001	2250000	48.588
Chr1	2250001	2275000	49.868
Chr1	2275001	2300000	47.728
Chr1	2300001	2325000	48.948
Chr1	2325001	2350000	48.856
Chr1	2350001	2375000	49.536
Chr1	2375001	2400000	49.372
Chr1	2400001	2425000	49.288
Chr1	2425001	2450000	48.892
Chr1	2450001	2475000	48.876
Chr1	2475001	2500000	47.492
Chr1	2500001	2525000	49.056
Chr1	2525001	2550000	48.872
Chr1	2550001	2575000	48.212
Chr1	2575001	2600000	49.168
Chr1	2600001	2625000	49.636
Chr1	2625001	2650000	48.996
Chr1	2650001	2675000	48.38
Chr1	2675001	2700000	48.788
Chr1	2700001	2725000	49.42
Chr1	2725001	2750000	49.684
Chr1	2750001	2775000	48.908
Chr1	2775001	2800000	48.592
Chr1	2800001	2825000	49.332
Chr1	2825001	2850000	49.012
Chr1	2850001	2875000	49.828
Chr1	2875001	2900000	48.636
Chr1	2900001	2925000	48.388
Chr1	2925001	2950000	48.848
Chr1	2950001	2975000	49.5
Chr1	2975001	3000000	48.64
Chr1	3000001	3025000	47.844
Chr1	3025001	3050000	47.768
Chr1	3050001	3075000	48.128
Chr1	3075001	3100000	47.684
Chr1	3100001	3125000	47.524
Chr1	3125001	3150000	48.092
Chr1	3150001	3175000	49.736
Chr1	3175001	3200000	48.196
Chr1	3200001	3225000	48.044
Chr1	3225001	3250000	48.144
Chr1	3250001	3275000	48.44
Chr1	3275001	3300000	49.364
Chr1	3300001	3325000	49.204
Chr1	3325001	3350000	49.932
Chr1	3350001	3375000	48.336
Chr1	3375001	3400000	49.14
Chr1	3400001	3425000	48.628
Chr1	3425001	3450000	48.688
Chr1	3450001	3475000	51.96
Chr1	3475001	3500000	49.684
Chr1	3500001	3525000	47.916
Chr1	3525001	3550000	49.364
Chr1	3550001	3575000	47.92
Chr1	3575001	3600000	46.708
Chr1	3600001	3625000	48.044
Chr1	3625001	3650000	49.112
Chr1	3650001	3675000	49.416
Chr1	3675001	3700000	49.108
Chr1	3700001	3725000	49.388
Chr1	3725001	3750000	49.456
Chr1	3750001	3775000	49.416
Chr1	3775001	3800000	48.82
Chr1	3800001	3825000	48.956
Chr1	3825001	3850000	49.62
Chr1	3850001	3875000	49.404
Chr1	3875001	3900000	49.068
Chr1	3900001	3925000	49.148
Chr1	3925001	3950000	49.164
Chr1	3950001	3975000	49.752
Chr1	3975001	4000000	49.144
Chr1	4000001	4025000	48.3
Chr1	4025001	4050000	48.48
Chr1	4050001	4075000	49.616
Chr1	4075001	4100000	49.368
Chr1	4100001	4125000	49.284
Chr1	4125001	4150000	48.784
Chr1	4150001	4175000	48.884
Chr1	4175001	4200000	48.192
Chr1	4200001	4225000	48.096
Chr1	4225001	4250000	49.448
Chr1	4250001	4275000	49.356
Chr1	4275001	4300000	50.02
Chr1	4300001	4325000	49.344
Chr1	4325001	4350000	50.392
Chr1	4350001	4375000	50.24
Chr1	4375001	4400000	49.94
Chr1	4400001	4425000	48.88
Chr1	4425001	4450000	51.66
Chr1	4450001	4475000	48.68
Chr1	4475001	4500000	48.876
Chr1	4500001	4525000	48.504
Chr1	4525001	4550000	48.684
Chr1	4550001	4575000	49.524
Chr1	4575001	4600000	47.972
Chr1	4600001	4625000	48.748
Chr1	4625001	4650000	48.968
Chr1	4650001	4675000	50.068
Chr1	4675001	4700000	48.976
Chr1	4700001	4725000	48.78
Chr1	4725001	4750000	49.268
Chr1	4750001	4775000	50.104
Chr1	4775001	4800000	48.692
Chr1	4800001	4825000	49.02
Chr1	4825001	4850000	48.472
Chr1	4850001	4875000	49.824
Chr1	4875001	4900000	48.892
Chr1	4900001	4925000	48.276
Chr1	4925001	4950000	49.116
Chr1	4950001	4975000	48.724
Chr1	4975001	5000000	49.616
Chr1	5000001	5025000	47.752
Chr1	5025001	5050000	48
Chr1	5050001	5075000	48.872
Chr1	5075001	5100000	49.076
Chr1	5100001	5125000	49.988
Chr1	5125001	5150000	49.636
Chr1	5150001	5175000	49.612
Chr1	5175001	5200000	48.74
Chr1	5200001	5225000	49.408
Chr1	5225001	5250000	47.756
Chr1	5250001	5275000	47.816
Chr1	5275001	5300000	47.884
Chr1	5300001	5325000	47.936
Chr1	5325001	5350000	49.236
Chr1	5350001	5375000	49.172
Chr1	5375001	5400000	48.076
Chr1	5400001	5425000	47.8
Chr1	5425001	5450000	49.688
Chr1	5450001	5475000	50.216
Chr1	5475001	5500000	49.748
Chr1	5500001	5525000	49.216
Chr1	5525001	5550000	48.532
Chr1	5550001	5575000	47.216
Chr1	5575001	5600000	49.54
Chr1	5600001	5625000	48.604
Chr1	5625001	5650000	50.6
Chr1	5650001	5675000	48.796
Chr1	5675001	5700000	47.756
Chr1	5700001	5725000	46.884
Chr1	5725001	5750000	48.132
Chr1	5750001	5775000	46.884
Chr1	5775001	5800000	47.064
Chr1	5800001	5825000	49.412
Chr1	5825001	5850000	47.864
Chr1	5850001	5875000	46.3
Chr1	5875001	5900000	47.884
Chr1	5900001	5925000	46.616
Chr1	5925001	5950000	47.784
Chr1	5950001	5975000	46.3
Chr1	5975001	6000000	46.452
Chr1	6000001	6025000	48.44
Chr1	6025001	6050000	49.524
Chr1	6050001	6075000	49.624
Chr1	6075001	6100000	50.024
Chr1	6100001	6125000	48.892
Chr1	6125001	6150000	48.496
Chr1	6150001	6175000	48.804
Chr1	6175001	6200000	48.704
Chr1	6200001	6225000	49.536
Chr1	6225001	6250000	49.312
Chr1	6250001	6275000	49.848
Chr1	6275001	6300000	49.516
Chr1	6300001	6325000	49.796
Chr1	6325001	6350000	49.668
Chr1	6350001	6375000	49.164
Chr1	6375001	6400000	49.344
Chr1	6400001	6425000	48.896
Chr1	6425001	6450000	49.012
Chr1	6450001	6475000	48.792
Chr1	6475001	6500000	49.88
Chr1	6500001	6525000	49.956
Chr1	6525001	6550000	47.884
Chr1	6550001	6575000	47.052
Chr1	6575001	6600000	47.364
Chr1	6600001	6625000	48.952
Chr1	6625001	6650000	48.22
Chr1	6650001	6675000	48.188
Chr1	6675001	6700000	49.572
Chr1	6700001	6725000	47.228
Chr1	6725001	6750000	48.344
Chr1	6750001	6775000	49.868
Chr1	6775001	6800000	48.108
Chr1	6800001	6825000	49.188
Chr1	6825001	6850000	48.708
Chr1	6850001	6875000	48.252
Chr1	6875001	6900000	49.352
Chr1	6900001	6925000	48.916
Chr1	6925001	6950000	47.552
Chr1	6950001	6975000	48.98
Chr1	6975001	7000000	47.472
Chr1	7000001	7025000	48.72
Chr1	7025001	7050000	46.716
Chr1	7050001	7075000	47.932
Chr1	7075001	7100000	46.684
Chr1	7100001	7125000	46.216
Chr1	7125001	7150000	47.832
Chr1	7150001	7175000	47.532
Chr1	7175001	7200000	46.42
Chr1	7200001	7225000	46.664
Chr1	7225001	7250000	49.808
Chr1	7250001	7275000	49.94
