Chr1	1	25000	3
Chr1	25001	50000	13
Chr1	50001	75000	269
Chr1	75001	100000	319
Chr1	100001	125000	265
Chr1	125001	150000	189
Chr1	150001	175000	142
Chr1	175001	200000	69
Chr1	200001	225000	175
Chr1	225001	250000	124
Chr1	250001	275000	253
Chr1	275001	300000	264
Chr1	300001	325000	323
Chr1	325001	350000	756
Chr1	350001	375000	222
Chr1	375001	400000	140
Chr1	400001	425000	81
Chr1	425001	450000	222
Chr1	450001	475000	167
Chr1	475001	500000	97
Chr1	500001	525000	251
Chr1	525001	550000	282
Chr1	550001	575000	119
Chr1	575001	600000	58
Chr1	600001	625000	67
Chr1	625001	650000	81
Chr1	650001	675000	167
Chr1	675001	700000	87
Chr1	700001	725000	35
Chr1	725001	750000	135
Chr1	750001	775000	68
Chr1	775001	800000	91
Chr1	800001	825000	56
Chr1	825001	850000	27
Chr1	850001	875000	18
Chr1	875001	900000	19
Chr1	900001	925000	13
Chr1	925001	950000	29
Chr1	950001	975000	40
Chr1	975001	1000000	40
Chr1	1000001	1025000	44
Chr1	1025001	1050000	46
Chr1	1050001	1075000	30
Chr1	1075001	1100000	34
Chr1	1100001	1125000	31
Chr1	1125001	1150000	35
Chr1	1150001	1175000	44
Chr1	1175001	1200000	28
Chr1	1200001	1225000	26
Chr1	1225001	1250000	31
Chr1	1250001	1275000	40
Chr1	1275001	1300000	15
Chr1	1300001	1325000	12
Chr1	1325001	1350000	26
Chr1	1350001	1375000	47
Chr1	1375001	1400000	54
Chr1	1400001	1425000	42
Chr1	1425001	1450000	60
Chr1	1450001	1475000	30
Chr1	1475001	1500000	12
Chr1	1500001	1525000	18
Chr1	1525001	1550000	19
Chr1	1550001	1575000	13
Chr1	1575001	1600000	12
Chr1	1600001	1625000	15
Chr1	1625001	1650000	15
Chr1	1650001	1675000	13
Chr1	1675001	1700000	16
Chr1	1700001	1725000	9
Chr1	1725001	1750000	18
Chr1	1750001	1775000	13
Chr1	1775001	1800000	18
Chr1	1800001	1825000	12
Chr1	1825001	1850000	22
Chr1	1850001	1875000	17
Chr1	1875001	1900000	20
Chr1	1900001	1925000	14
Chr1	1925001	1950000	9
Chr1	1950001	1975000	10
Chr1	1975001	2000000	9
Chr1	2000001	2025000	9
Chr1	2025001	2050000	18
Chr1	2050001	2075000	21
Chr1	2075001	2100000	7
Chr1	2100001	2125000	8
Chr1	2125001	2150000	19
Chr1	2150001	2175000	27
Chr1	2175001	2200000	19
Chr1	2200001	2225000	22
Chr1	2225001	2250000	18
Chr1	2250001	2275000	15
Chr1	2275001	2300000	27
Chr1	2300001	2325000	50
Chr1	2325001	2350000	31
Chr1	2350001	2375000	32
Chr1	2375001	2400000	27
Chr1	2400001	2425000	32
Chr1	2425001	2450000	21
Chr1	2450001	2475000	21
Chr1	2475001	2500000	34
Chr1	2500001	2525000	19
Chr1	2525001	2550000	37
